run,tag,step,wall_time,value
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,112,1783432137.617211,0.5672772526741028
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,114,1783432176.3589628,0.5515789985656738
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,116,1783432216.005405,0.47833549976348877
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,118,1783432255.1151216,0.5701442956924438
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,120,1783432294.2493675,0.42295363545417786
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,122,1783432332.6785705,0.4404560625553131
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,124,1783432371.6937757,0.48716896772384644
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,126,1783432410.602886,0.5595881342887878
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,128,1783432449.580507,0.4420181214809418
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,130,1783432488.4571335,0.49164003133773804
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,132,1783432527.2317696,0.4614347815513611
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,134,1783432566.8813376,0.4974425137042999
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,136,1783432605.577141,0.5159733891487122
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,138,1783432644.0917482,0.6083506345748901
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,140,1783432682.8343194,0.41278862953186035
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,142,1783432721.9031055,0.49786630272865295
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,144,1783432760.4757435,0.48355066776275635
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,146,1783432799.418477,0.4426203966140747
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,148,1783432838.6179686,0.5569659471511841
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,150,1783432877.5429213,0.5200166702270508
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,152,1783432916.403657,0.4875735938549042
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,154,1783432955.4486785,0.6609875559806824
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,156,1783432994.1962519,0.4526951313018799
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,158,1783433032.8794906,0.4400731921195984
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,160,1783433072.106007,0.29044169187545776
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,162,1783433111.1919363,0.4642307460308075
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,164,1783433149.8765652,0.502906084060669
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,166,1783433188.8408682,0.4894939363002777
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,168,1783433227.6261992,0.4759579002857208
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,170,1783433266.544311,0.5073277354240417
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,172,1783433305.8154888,0.5139631628990173
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,174,1783433345.2642431,0.44565385580062866
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,176,1783433384.51565,0.5687118768692017
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,178,1783433423.9682767,0.48776471614837646
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,180,1783433462.3384628,0.514804482460022
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,182,1783433501.1112185,0.5195414423942566
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,184,1783433540.5988772,0.5685204863548279
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,186,1783433579.1546988,0.47471731901168823
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,188,1783433617.9650252,0.47618287801742554
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,190,1783433656.7232687,0.5042681097984314
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,192,1783433696.3162496,0.5540599822998047
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,194,1783433734.7438042,0.3871839940547943
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,196,1783433773.8737004,0.4347015917301178
diffusion_level_0_07-07-15:12/OccBCE_per_sigma_val_bin4,OccBCE_per_sigma/val,198,1783433812.92344,0.4577237665653229
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,0,1783429961.722486,0.7901665568351746
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,1,1783429980.8563855,0.9200873374938965
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,2,1783429999.0949228,0.957672119140625
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,3,1783430018.6958125,0.9858937859535217
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,4,1783430037.771151,0.9943374991416931
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,5,1783430057.4764514,0.9959855675697327
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,6,1783430076.103461,0.9976593255996704
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,7,1783430095.6809003,0.9977445602416992
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,8,1783430114.0158434,0.9983487725257874
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,9,1783430134.1195743,0.9985402822494507
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,10,1783430152.750525,0.9987245202064514
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,11,1783430172.602758,0.9983826875686646
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,12,1783430190.8685262,0.9988031387329102
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,13,1783430211.037688,0.9983106851577759
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,14,1783430229.9247355,0.998726487159729
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,15,1783430249.6600103,0.9990846514701843
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,16,1783430268.3284094,0.9991971254348755
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,17,1783430288.356205,0.9991487860679626
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,18,1783430307.6665058,0.9992944002151489
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,19,1783430327.2946467,0.9993257522583008
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,20,1783430346.156899,0.9995458722114563
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,21,1783430366.4406505,0.9994866847991943
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,22,1783430384.929749,0.9995154142379761
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,23,1783430404.4776812,0.9994840621948242
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,24,1783430423.4552796,0.9993593096733093
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,25,1783430443.7872622,0.9994138479232788
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,26,1783430463.113658,0.9996217489242554
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,27,1783430483.0929272,0.9996063113212585
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,28,1783430501.931774,0.9995993375778198
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,29,1783430522.018633,0.9996099472045898
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,30,1783430540.993423,0.9996790885925293
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,31,1783430560.7590394,0.9997027516365051
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,32,1783430579.6215332,0.9996340870857239
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,33,1783430599.23711,0.9996351599693298
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,34,1783430618.2610214,0.9996747374534607
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,35,1783430638.144337,0.999688982963562
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,36,1783430657.265307,0.9997153878211975
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,37,1783430677.100927,0.999568521976471
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,38,1783430696.0429428,0.9996819496154785
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,39,1783430715.7917235,0.9998244047164917
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,40,1783430734.583793,0.9996498823165894
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,41,1783430754.5851264,0.9997353553771973
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,42,1783430773.607642,0.9995309710502625
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,43,1783430793.837719,0.9997340440750122
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,44,1783430812.9042933,0.9997479319572449
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,45,1783430832.8346634,0.9998520612716675
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,46,1783430851.7657068,0.9996928572654724
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,47,1783430872.6301076,0.9997924566268921
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,48,1783430891.4631543,0.9998385310173035
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,49,1783430911.6198545,0.999697208404541
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,50,1783430930.0517902,0.9998127222061157
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,51,1783430949.816014,0.9998438358306885
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,52,1783430968.6695092,0.9998364448547363
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,53,1783430988.377603,0.999693751335144
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,54,1783431007.3148365,0.9997544884681702
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,55,1783431027.0765865,0.9997825622558594
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,56,1783431045.8220172,0.9998364448547363
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,57,1783431065.6611998,0.9997960329055786
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,58,1783431084.231122,0.9998235702514648
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,59,1783431104.3582735,0.9997561573982239
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,60,1783431123.132924,0.9996802806854248
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,61,1783431142.8323927,0.9997990131378174
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,62,1783431161.2053375,0.9997509121894836
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,63,1783431181.251207,0.9998457431793213
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,64,1783431200.088969,0.999775230884552
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,65,1783431220.2173665,0.99981689453125
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,66,1783431239.0054898,0.9997930526733398
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,67,1783431258.8943703,0.9998406171798706
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,68,1783431277.9482899,0.9997919797897339
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,69,1783431297.8771513,0.9998367428779602
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,70,1783431316.8091028,0.9998815655708313
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,71,1783431336.9280782,0.9997273683547974
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,72,1783431355.856156,0.9997599124908447
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,73,1783431376.4851038,0.9998170137405396
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,74,1783431395.779853,0.9998544454574585
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,75,1783431416.1212213,0.9997880458831787
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,76,1783431435.0008202,0.9998679161071777
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,77,1783431454.6935213,0.999731183052063
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,78,1783431474.0803854,0.9997366666793823
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,79,1783431493.530889,0.9997982382774353
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,80,1783431512.7378156,0.9998535513877869
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,81,1783431532.794497,0.9997929334640503
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,82,1783431551.8149157,0.9997241497039795
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,83,1783431571.7528853,0.999840497970581
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,84,1783431590.2373002,0.9998541474342346
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,85,1783431610.1765854,0.9998608827590942
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,86,1783431629.2091618,0.9998669028282166
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,87,1783431649.0686724,0.9999408721923828
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,88,1783431668.0332043,0.9998925924301147
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,89,1783431688.4156299,0.9998862147331238
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,90,1783431707.498525,0.9998785257339478
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,91,1783431727.1889415,0.9998468160629272
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,92,1783431746.154214,0.9998758435249329
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,93,1783431766.3106573,0.9999157190322876
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,94,1783431785.7421005,0.9998444318771362
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,95,1783431805.9521422,0.9998630881309509
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,96,1783431824.7087765,0.9998961091041565
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,97,1783431844.4554698,0.9998458027839661
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,98,1783431863.4373505,0.9998517036437988
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,99,1783431883.1643367,0.9998995661735535
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,100,1783431902.4343202,0.9998494982719421
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,101,1783431922.6486952,0.9999191761016846
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,102,1783431941.3989458,0.9998924136161804
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,103,1783431961.4346983,0.9998701810836792
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,104,1783431980.601508,0.9999328851699829
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,105,1783432000.4262211,0.9998239278793335
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,106,1783432019.526895,0.9999052882194519
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,107,1783432039.8054357,0.9998321533203125
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,108,1783432058.9482915,0.9998956918716431
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,109,1783432078.4078934,0.9998342394828796
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,110,1783432097.2467825,0.9999153017997742
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,111,1783432117.853002,0.9998903274536133
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,112,1783432136.5820055,0.9997689127922058
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,113,1783432156.6467886,0.999876856803894
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,114,1783432175.3347354,0.999893069267273
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,115,1783432195.789703,0.9999403953552246
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,116,1783432214.9696891,0.9997962713241577
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,117,1783432234.8149529,0.9998421669006348
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,118,1783432254.0598369,0.9999167323112488
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,119,1783432273.845427,0.9999009966850281
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,120,1783432293.2161222,0.9998667240142822
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,121,1783432313.0200899,0.9998846054077148
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,122,1783432331.6451564,0.9998520612716675
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,123,1783432351.508714,0.9997146725654602
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,124,1783432370.6529794,0.9998971223831177
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,125,1783432390.3488364,0.9999241828918457
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,126,1783432409.5612323,0.9999311566352844
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,127,1783432429.653227,0.9999215602874756
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,128,1783432448.5506423,0.9999199509620667
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,129,1783432468.3396945,0.9998849630355835
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,130,1783432487.3866324,0.9999087452888489
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,131,1783432507.1175337,0.9999565482139587
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,132,1783432526.1786199,0.999945878982544
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,133,1783432546.4635208,0.9999633431434631
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,134,1783432565.8479218,0.9999359846115112
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,135,1783432585.8091948,0.9998785853385925
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,136,1783432604.5390868,0.9999244213104248
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,137,1783432624.428045,0.9999000430107117
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,138,1783432643.0514245,0.9999011158943176
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,139,1783432662.746829,0.9998819828033447
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,140,1783432681.8059545,0.9997590184211731
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,141,1783432701.8205633,0.9999305605888367
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,142,1783432720.8407862,0.9999070763587952
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,143,1783432740.8701408,0.9998993873596191
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,144,1783432759.4312735,0.9999208450317383
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,145,1783432779.4305859,0.9998818635940552
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,146,1783432798.3693185,0.9999262690544128
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,147,1783432818.6069188,0.999936580657959
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,148,1783432837.556373,0.999896764755249
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,149,1783432857.5050688,0.9998676776885986
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,150,1783432876.479412,0.9998505711555481
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,151,1783432896.4612162,0.9998840689659119
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,152,1783432915.3789303,0.9998836517333984
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,153,1783432935.331434,0.9999268651008606
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,154,1783432954.4292529,0.9999210834503174
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,155,1783432974.1831405,0.9999346137046814
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,156,1783432993.1619587,0.9998735785484314
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,157,1783433013.0035894,0.9998267889022827
diffusion_level_0_07-07-15:12/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,158,1783433031.8369708,0.9999276399612427
